@RELATION polyps

@ATTRIBUTE FILE_ID NUMERIC
@ATTRIBUTE C1ENERGYMEAN REAL
@ATTRIBUTE C1ENERGYVARIANCE REAL
@ATTRIBUTE C2ENERGYMEAN REAL
@ATTRIBUTE C2ENERGYVARIANCE REAL
@ATTRIBUTE C3ENERGYMEAN REAL
@ATTRIBUTE C3ENERGYVARIANCE REAL
@ATTRIBUTE C1ENTROPYMEAN REAL
@ATTRIBUTE C1ENTROPYVARIANCE REAL
@ATTRIBUTE C2ENTROPYMEAN REAL
@ATTRIBUTE C2ENTROPYVARIANCE REAL
@ATTRIBUTE C3ENTROPYMEAN REAL
@ATTRIBUTE C3ENTROPYVARIANCE REAL
@ATTRIBUTE C1CORRELATIONMEAN REAL
@ATTRIBUTE C1CORRELATIONVARIANCE REAL
@ATTRIBUTE C2CORRELATIONMEAN REAL
@ATTRIBUTE C2CORRELATIONVARIANCE REAL
@ATTRIBUTE C3CORRELATIONMEAN REAL
@ATTRIBUTE C3CORRELATIONVARIANCE REAL
@ATTRIBUTE C1DIFFERENCEMOMENTMEAN REAL
@ATTRIBUTE C1DIFFERENCEMOMENTVARIANCE REAL
@ATTRIBUTE C2DIFFERENCEMOMENTMEAN REAL
@ATTRIBUTE C2DIFFERENCEMOMENTVARIANCE REAL
@ATTRIBUTE C3DIFFERENCEMOMENTMEAN REAL
@ATTRIBUTE C3DIFFERENCEMOMENTVARIANCE REAL
@ATTRIBUTE C1INERTIAMEAN REAL
@ATTRIBUTE C1INERTIAVARIANCE REAL
@ATTRIBUTE C2INERTIAMEAN REAL
@ATTRIBUTE C2INERTIAVARIANCE REAL
@ATTRIBUTE C3INERTIAMEAN REAL
@ATTRIBUTE C3INERTIAVARIANCE REAL
@ATTRIBUTE C1CLUSTERSHADEMEAN REAL
@ATTRIBUTE C1CLUSTERSHADEVARIANCE REAL
@ATTRIBUTE C2CLUSTERSHADEMEAN REAL
@ATTRIBUTE C2CLUSTERSHADEVARIANCE REAL
@ATTRIBUTE C3CLUSTERSHADEMEAN REAL
@ATTRIBUTE C3CLUSTERSHADEVARIANCE REAL
@ATTRIBUTE C1CLUSTERPROMINENCEMEAN REAL
@ATTRIBUTE C1CLUSTERPROMINENCEVARIANCE REAL
@ATTRIBUTE C2CLUSTERPROMINENCEMEAN REAL
@ATTRIBUTE C2CLUSTERPROMINENCEVARIANCE REAL
@ATTRIBUTE C3CLUSTERPROMINENCEMEAN REAL
@ATTRIBUTE C3CLUSTERPROMINENCEVARIANCE REAL
@ATTRIBUTE C1HARALICKCORRELATIONMEAN REAL
@ATTRIBUTE C1HARALICKCORRELATIONVARIANCE REAL
@ATTRIBUTE C2HARALICKCORRELATIONMEAN REAL
@ATTRIBUTE C2HARALICKCORRELATIONVARIANCE REAL
@ATTRIBUTE C3HARALICKCORRELATIONMEAN REAL
@ATTRIBUTE C3HARALICKCORRELATIONVARIANCE REAL
@ATTRIBUTE CLASS {0,1}

@DATA
173,0.02911,0.00000,0.02919,0.00000,0.02850,0.00000,5.76200,0.00041,5.72831,0.00076,5.78768,0.00087,0.00115,0.00025,0.00096,0.00024,0.00033,0.00021,0.40491,0.00102,0.40399,0.00110,0.39858,0.00103,34.22110,92.16281,35.47148,96.74853,38.87209,106.39894,2822.53539,9412539.91944,2875.37280,9729230.92157,2860.25377,9661667.28378,509929.72345,422444302597.34637,525062.37949,440796206957.93799,529898.80610,431615322250.64105,21263915.02016,877500561.94659,21478016.67635,890339478.28661,21781655.78224,873949110.18009,0
174,0.03259,0.00000,0.03024,0.00000,0.02927,0.00000,5.75494,0.00140,5.73457,0.00145,5.79488,0.00192,0.00389,0.00005,0.00385,0.00005,0.00346,0.00005,0.40723,0.00088,0.40607,0.00101,0.40031,0.00103,70.31676,925.78384,70.14448,917.28286,75.43356,1049.80370,8680.52266,539507.00466,8353.91628,504861.14036,8218.82322,652139.21036,3051303.39934,2470586319042.48580,2943431.55595,2291715272783.23440,3014082.31631,2317957267527.28910,21007705.09165,4330008401.97436,21994483.77942,4639929030.04172,22353093.59246,4898235023.33018,0
175,0.03980,0.00000,0.04072,0.00000,0.04012,0.00000,5.55915,0.00071,5.53345,0.00087,5.58823,0.00107,-0.00032,0.00051,-0.00044,0.00050,-0.00148,0.00040,0.44254,0.00117,0.44639,0.00114,0.44170,0.00110,24.94295,35.32519,25.64203,38.14989,31.45000,64.03615,1330.52126,1990064.71243,1410.46177,2227941.72691,1608.34252,2821831.13703,277124.13249,77023492956.61993,293944.47211,86419555348.41484,341264.29449,102414648415.24841,27652749.47431,1047506365.19094,27266287.34681,1039552535.29947,27685387.08253,772373122.19853,0
176,0.03698,0.00000,0.03526,0.00000,0.03645,0.00000,5.46450,0.00110,5.46704,0.00102,5.49219,0.00095,-0.00252,0.00050,-0.00316,0.00051,-0.00538,0.00049,0.43783,0.00127,0.43858,0.00129,0.43405,0.00117,28.39027,87.64032,29.27925,95.17099,34.14642,139.93229,2842.26423,12705585.70914,2844.11962,12800949.66007,2837.50497,12824148.67078,491556.06183,488204557412.91461,494602.43798,495450908340.48108,502773.80063,514101939943.18555,20562586.86052,1086142752.29460,20954360.34979,1191620297.95291,20752592.35335,1245881159.70176,0
177,0.02066,0.00000,0.02082,0.00000,0.02338,0.00000,6.26491,0.00098,6.24441,0.00102,6.21595,0.00132,0.00083,0.00023,0.00134,0.00022,0.00290,0.00017,0.35683,0.00088,0.35781,0.00092,0.35981,0.00077,32.12843,54.15971,32.97959,58.27723,37.27205,79.12511,538.85845,88980.29400,726.79976,177606.24733,1879.68031,1263104.97773,104009.54986,2697502636.24986,127110.90272,4518958321.23405,287145.62436,34865257178.01459,34880890.73153,1488496843.37130,34888569.90241,1809963946.44249,33013140.53774,1858396068.35145,0
178,0.02248,0.00000,0.02276,0.00000,0.02260,0.00000,6.35984,0.00078,6.33983,0.00075,6.35845,0.00066,0.00380,0.00019,0.00371,0.00019,0.00270,0.00015,0.35269,0.00096,0.35530,0.00096,0.35411,0.00093,34.29904,159.87256,34.58303,163.66387,40.06723,214.17612,6500.48030,50849171.13103,6545.50661,51605353.96280,7288.48350,64281612.85043,1417054.51198,3691793251017.74070,1423344.71919,3723501089306.59520,1567665.32277,4464537090506.57030,33826853.34754,3781446410.30065,33573432.69569,4941168065.55323,33725974.22766,4600494719.66934,0
179,0.02614,0.00000,0.02633,0.00000,0.02616,0.00000,6.00035,0.00122,5.98340,0.00126,5.99966,0.00119,0.00478,0.00053,0.00525,0.00049,0.00488,0.00021,0.39111,0.00106,0.39298,0.00109,0.39159,0.00105,19.68482,18.20419,20.59865,20.91094,32.32163,71.14562,709.52671,504052.62120,910.64573,824497.78353,3749.58565,11781769.39309,84184.51518,7343580076.78135,108775.51113,13495592840.92917,582947.04849,420718136915.35986,31032310.98705,1154122119.96043,30866294.17530,1669515435.47025,31071316.02608,2396867684.72835,0
180,0.02308,0.00000,0.02502,0.00000,0.03098,0.00000,6.18341,0.00089,6.02042,0.00068,5.75093,0.00069,0.00261,0.00021,0.00324,0.00021,0.00414,0.00018,0.37048,0.00100,0.38285,0.00104,0.40802,0.00094,33.11104,54.97110,32.85832,58.08488,36.10257,90.45197,1907.62151,2788775.77618,2436.61600,4779601.94645,4556.63930,15404226.55257,291870.37709,73414936897.87326,381682.44654,150676494752.01370,771151.08813,653904539851.56519,31167898.19817,2188607619.12894,29687056.74539,2369875597.68237,25028703.75085,1871312784.16027,0
181,0.03587,0.00000,0.04153,0.00000,0.03980,0.00000,5.52041,0.00064,5.34687,0.00086,5.39192,0.00061,0.00566,0.00078,0.00693,0.00076,0.00722,0.00035,0.43305,0.00127,0.45343,0.00112,0.45018,0.00109,15.55330,9.50018,16.24537,11.43248,24.97156,36.40862,625.26302,153339.56168,930.62840,405564.71140,3133.64915,4348539.08984,91086.34102,3054403459.98884,134066.05471,9116339607.63305,529301.08485,176639710298.92590,25416054.85404,222086932.93934,23924659.10806,248196396.13967,24137386.18273,372076392.79294,0
182,0.01724,0.00000,0.01773,0.00000,0.02008,0.00000,6.64127,0.00955,6.43478,0.01680,6.30999,0.01184,-0.01332,0.00051,-0.01674,0.00068,-0.01752,0.00067,0.30222,0.00109,0.31167,0.00154,0.32859,0.00122,33.47402,79.71832,32.17758,81.98778,32.26267,78.92828,72.65580,592.37282,54.58316,590.34102,46.33679,94.77121,44356.84804,586492772.84238,44999.00632,737809102.95564,41879.33978,642478886.72390,45993149.92174,56077610.92146,41557105.66015,70279007.23106,38298270.86724,120824105.97841,0
183,0.02926,0.00000,0.02965,0.00000,0.02942,0.00000,5.92613,0.00343,5.90668,0.00334,5.90625,0.00340,-0.00343,0.00010,-0.00343,0.00010,-0.00343,0.00010,0.37896,0.00090,0.38187,0.00090,0.38056,0.00088,73.11655,476.48435,74.01802,488.19460,71.75505,452.85727,324.65635,38977.32928,325.95000,41714.02992,234.84315,37016.02210,251366.84671,26226147899.39643,257480.03666,27599740752.69815,239348.92831,22973170150.76684,33457725.05612,111735091.10347,33155878.45169,116547157.54853,33279338.56126,98847329.76236,0
184,0.02605,0.00000,0.02615,0.00000,0.02542,0.00000,6.05344,0.00440,6.03853,0.00454,6.07487,0.00382,-0.00512,0.00016,-0.00507,0.00016,-0.00500,0.00016,0.36867,0.00103,0.36975,0.00103,0.36569,0.00099,56.24144,249.44076,57.00774,257.04206,56.22985,246.49026,315.99051,20525.28028,313.53685,22013.22775,256.08756,18242.46696,153020.07391,8929448066.39772,157094.60172,9421512210.11085,148767.33334,8159524272.61891,31869468.29425,50636532.22382,31770740.50394,55472574.12767,32469676.59637,45670062.37418,0
185,0.04080,0.00000,0.04102,0.00000,0.04085,0.00000,5.57091,0.00273,5.54907,0.00237,5.54018,0.00250,-0.00602,0.00030,-0.00601,0.00030,-0.00624,0.00029,0.42966,0.00110,0.43111,0.00108,0.43091,0.00109,39.36401,120.69711,39.96682,125.75598,40.92838,133.09749,316.71191,10593.79887,313.78780,11118.76101,317.61673,12108.30312,113377.45040,4201071699.25991,115173.34867,4385981857.01225,116135.39146,4508577347.98750,25655599.25800,3662509.51691,25548367.10456,3616600.88319,25561846.02650,2521228.89952,0
186,0.03463,0.00000,0.03527,0.00000,0.03533,0.00000,5.73282,0.00278,5.69002,0.00219,5.67245,0.00220,-0.00719,0.00019,-0.00715,0.00019,-0.00709,0.00020,0.40550,0.00102,0.40906,0.00102,0.40987,0.00103,50.02023,170.31760,50.25045,172.33246,48.69460,159.25582,121.73582,7341.29328,122.99426,7834.87456,117.43669,8091.94821,113373.29411,3496619259.41864,115701.81550,3691198347.20074,110649.99480,3251282534.30574,27999738.45821,7497494.99805,27639849.04106,7893234.07507,27465197.30821,4752137.92638,0
187,0.01965,0.00000,0.01961,0.00000,0.01806,0.00000,6.25261,0.00507,6.25495,0.00437,6.26943,0.00465,-0.00275,0.00004,-0.00274,0.00004,-0.00266,0.00005,0.32689,0.00085,0.32970,0.00082,0.32331,0.00101,106.56198,843.02028,106.29314,838.76367,94.90697,647.55893,226.13044,136983.44902,216.94979,136086.03162,48.99802,92845.57455,317957.80653,33344913874.16449,318076.89479,33259198608.69976,261480.42270,19620806177.39914,38294133.42590,466082986.02238,37963507.08452,477078792.13138,39919414.34059,489526462.40402,0
188,0.02385,0.00000,0.02645,0.00000,0.02628,0.00000,6.13538,0.00720,6.08644,0.00810,6.09954,0.00669,-0.00669,0.00019,-0.00665,0.00019,-0.00649,0.00021,0.35755,0.00116,0.36198,0.00106,0.36106,0.00109,52.94432,209.57064,51.44585,196.05065,47.28669,160.71129,88.35850,11419.12533,93.86853,12030.04246,40.35143,7755.65190,127404.47232,5483699058.91286,126097.24994,5372074740.60909,109794.53644,3682376261.95609,34288748.08079,38679654.06918,32044292.72205,7055001.65986,32074283.95819,2799762.86805,0
189,0.01937,0.00000,0.02441,0.00000,0.03405,0.00000,6.39658,0.00723,6.09284,0.00949,5.65836,0.00785,0.00318,0.00007,0.00370,0.00007,0.00340,0.00003,0.32559,0.00331,0.35093,0.00297,0.39496,0.00317,62.69385,421.87305,58.69344,377.11451,82.60918,742.32522,11366.20966,74856202.21560,11733.49724,77972130.70822,24743.94977,265734564.63550,1907383.11695,3789082662841.73050,1991472.85912,4089568655292.87600,4736228.86114,15878888716627.61100,37945984.74415,35962735991.50428,33026823.58760,26559452708.53505,27410447.60479,26935985363.17799,0
190,0.01936,0.00000,0.01899,0.00000,0.02268,0.00000,6.67364,0.00183,6.53804,0.00306,6.37494,0.00174,-0.00447,0.00010,-0.00419,0.00010,-0.00344,0.00015,0.32068,0.00119,0.32571,0.00117,0.34734,0.00130,86.49652,718.34555,88.34207,752.45002,64.68564,376.43827,2713.43716,4420263.42078,2913.74860,4621324.71799,3116.20688,4385754.02596,626497.32679,342584853397.44159,671790.66099,372234059467.37134,569584.33429,215942945735.70282,41372142.58195,4720916295.14407,40075154.66062,4093655480.12016,37067409.72525,3591555138.16430,0
191,0.01693,0.00000,0.01466,0.00000,0.02502,0.00000,6.84603,0.00698,6.83226,0.00402,6.61635,0.00401,-0.00591,0.00013,-0.00554,0.00012,-0.00413,0.00014,0.29569,0.00100,0.29012,0.00109,0.33147,0.00098,83.42411,686.33713,86.00382,743.42056,74.11972,533.00011,1287.66951,1066406.42840,1517.98065,1355650.71032,2620.26657,3338390.22409,311988.37634,92637788162.55736,359359.42951,119800093051.66350,523530.31772,197242152805.22070,43124800.50284,3752497145.47659,46588082.42558,3987522912.67402,36389034.41488,3173178624.43679,0
192,0.01479,0.00000,0.01491,0.00000,0.01637,0.00000,7.00617,0.00446,6.95687,0.00375,7.01352,0.00438,-0.00485,0.00010,-0.00444,0.00010,-0.00274,0.00010,0.28657,0.00098,0.28953,0.00094,0.29505,0.00101,80.75276,552.30329,82.39820,574.82729,75.37506,466.19010,1122.29711,1241483.36239,1390.91501,1856566.60652,2900.81181,4719746.07135,317501.00250,82416203463.55118,356427.04718,107993439188.79327,572271.66775,243868707353.85236,42606630.73980,3932952535.26044,42047271.28529,4482664666.57284,42818622.06429,5549819422.46566,0
193,0.01458,0.00000,0.01744,0.00000,0.02595,0.00000,6.97274,0.00236,6.83704,0.00367,6.41912,0.00207,-0.00522,0.00017,-0.00470,0.00017,-0.00301,0.00024,0.29533,0.00132,0.31081,0.00102,0.35840,0.00129,63.84815,361.27115,63.93328,362.46601,49.89603,223.28192,1967.70675,1820847.43024,2231.69486,2283788.06502,3345.69918,5349271.30450,444228.15002,130896216098.95377,483471.13705,154096800871.18872,603329.00859,252680725623.96600,47078829.25179,3653367604.19918,42906805.47310,3278843052.37409,35886511.45473,3001542636.97112,0
194,0.06882,0.00002,0.08350,0.00004,0.07587,0.00003,4.69186,0.01941,4.30236,0.01766,4.46136,0.01518,-0.02621,0.00312,-0.01931,0.00348,-0.00562,0.00217,0.48589,0.00278,0.51905,0.00298,0.50463,0.00291,15.87140,22.45225,14.34195,18.32065,16.13662,23.60619,263.88030,31660.34462,455.60382,78418.93180,961.20995,460443.62898,42724.94979,1912413487.28951,65222.93999,2631707426.04492,123360.74288,10109782424.38245,17983213.82897,314165455.87937,16733185.14379,308538052.32617,16960024.45383,419441788.39784,1
195,0.07008,0.00001,0.09930,0.00003,0.09822,0.00003,4.62841,0.01048,4.07594,0.00730,4.06001,0.00857,-0.01347,0.00169,-0.01181,0.00286,0.00040,0.00174,0.49460,0.00334,0.55158,0.00272,0.55051,0.00294,20.29143,40.58736,14.71141,22.54673,15.77164,29.05056,621.11467,320435.56963,639.60781,336535.28093,1498.35619,1927008.54510,82747.65515,8537695744.44545,78770.20267,8259784478.09650,209283.08911,64421586879.54134,19123592.13619,363113441.33315,15210701.91233,226118975.56869,15260202.92728,294040648.43060,1
196,0.09871,0.00002,0.11828,0.00002,0.10881,0.00002,4.15931,0.00745,3.87772,0.00538,4.06973,0.00870,-0.01810,0.00227,-0.01464,0.00230,-0.00444,0.00167,0.54662,0.00388,0.57422,0.00336,0.55917,0.00340,18.82809,38.31320,17.92603,35.40546,18.22505,37.10625,643.54945,383512.03467,829.44973,613004.56792,1376.05869,1388543.39989,105084.83313,17019966671.77046,131086.17805,26382193430.57851,203511.44594,55081913826.33035,16141967.29120,241655511.61868,14110508.43505,199427606.37206,14626504.42487,272161411.51964,1
197,0.02226,0.00000,0.03516,0.00001,0.04544,0.00001,6.35481,0.01112,5.60690,0.02046,5.28553,0.01846,-0.00589,0.00016,-0.00810,0.00046,-0.00343,0.00056,0.31787,0.00313,0.37998,0.00376,0.42580,0.00297,69.82625,447.55176,39.89560,143.14328,31.81702,89.76315,800.20056,349230.39225,881.51411,578199.77327,1847.85261,2415644.86745,254578.07648,33466705949.91255,150666.51145,16119309088.09646,267592.30957,77418981046.15425,45804214.14364,3809163822.94026,28009361.29076,1557827057.83059,23534952.22159,1092054546.29353,1
198,0.10839,0.00005,0.16061,0.00002,0.14460,0.00002,3.93002,0.01009,3.38625,0.00466,3.62969,0.00504,-0.01121,0.00283,-0.00494,0.00299,0.00392,0.00156,0.55476,0.00539,0.63432,0.00287,0.61388,0.00275,14.45379,22.65147,12.73208,19.06029,15.06333,28.92401,928.90453,940396.02125,1129.16018,1386636.67193,2125.45382,4549552.30476,140071.80911,33230861011.79108,168809.78789,49480960546.31476,339137.77282,194669765432.25327,16208430.07626,299782438.38580,11817038.35261,153016812.69120,12384456.38684,210764743.60907,1
199,0.02439,0.00000,0.04301,0.00001,0.05893,0.00003,6.28619,0.01130,5.44262,0.02074,5.05035,0.01909,-0.00626,0.00016,-0.00901,0.00055,-0.00389,0.00069,0.32310,0.00278,0.40837,0.00280,0.45649,0.00225,69.15558,435.38866,36.44988,118.01331,28.87036,73.97576,756.83376,331353.26908,818.01182,515162.47126,1662.29847,1925318.14122,253719.35689,29649380428.45921,135452.99696,13852608046.35802,233430.76255,58528915560.94077,41322076.68586,3389724085.12396,23686899.68048,897577085.71403,19756967.31179,727010236.75688,1
200,0.09871,0.00002,0.11828,0.00002,0.10881,0.00002,4.15931,0.00745,3.87772,0.00538,4.06973,0.00870,-0.01810,0.00227,-0.01464,0.00230,-0.00444,0.00167,0.54662,0.00388,0.57422,0.00336,0.55917,0.00340,18.82809,38.31320,17.92603,35.40546,18.22505,37.10625,643.54945,383512.03467,829.44973,613004.56792,1376.05869,1388543.39989,105084.83313,17019966671.77046,131086.17805,26382193430.57851,203511.44594,55081913826.33035,16141967.29120,241655511.61868,14110508.43505,199427606.37206,14626504.42487,272161411.51964,1
201,0.06672,0.00001,0.07092,0.00001,0.09064,0.00006,4.90666,0.00837,4.63868,0.00865,4.22395,0.01403,-0.00621,0.00054,-0.00504,0.00063,-0.00077,0.00078,0.46723,0.00574,0.48555,0.00598,0.51945,0.00571,34.36577,128.91836,30.19677,105.53385,22.80469,72.65456,2527.28900,6531936.77859,2866.51519,8769513.27190,3673.81998,15413045.81164,478073.18990,352786669609.15424,541146.08060,485466613929.08020,712039.81411,915066552505.09888,22324379.74558,661504885.24067,21009174.92830,680371555.47782,17745284.35972,506062676.49519,1
202,0.03093,0.00000,0.03627,0.00000,0.04483,0.00001,5.95004,0.00647,5.77035,0.00714,5.35243,0.01278,-0.00530,0.00015,-0.00399,0.00014,-0.00179,0.00026,0.35969,0.00433,0.37531,0.00378,0.41245,0.00414,72.98371,528.18845,73.65283,552.52564,46.58914,233.64762,1888.75463,2746648.86292,3606.38513,9173083.66738,4813.01860,15501253.84490,398761.16806,169903045912.74957,731820.57965,599075548229.52771,919983.72464,966977061833.05261,32159078.09064,2846929157.69948,30635125.90484,2531727445.79915,25440445.24979,1667021118.35345,1
203,0.07688,0.00002,0.09580,0.00003,0.08578,0.00002,4.48367,0.00961,4.15750,0.00845,4.35972,0.01002,-0.01837,0.00234,-0.01465,0.00262,-0.00338,0.00176,0.50862,0.00366,0.54149,0.00315,0.52361,0.00329,18.40693,36.27727,16.49438,30.24720,17.30382,33.83422,562.32724,288047.45495,768.76943,532096.22148,1318.88650,1290365.24360,92336.91198,12854422465.41716,126155.47798,24462581882.14627,194745.43696,50795104253.42157,18064435.72369,303099581.18256,15629046.30475,226552918.13747,16391563.99044,324541881.74292,1
204,0.06923,0.00004,0.08209,0.00008,0.09896,0.00003,4.62271,0.01530,4.25850,0.01485,4.11358,0.00779,-0.00769,0.00158,-0.00399,0.00247,0.00582,0.00117,0.48264,0.00453,0.50980,0.00474,0.55201,0.00283,19.05478,37.19764,14.01242,21.78514,16.61355,34.63117,1175.15035,1333745.10512,1127.05815,1208112.10737,2627.73719,6323388.46834,162023.42889,40172019124.38554,148325.67110,34640777305.73625,426815.11766,288566555345.03955,19785913.36154,527761334.78195,17788284.98045,409670549.78693,15183665.54811,352239415.50766,1
205,0.08778,0.00002,0.10851,0.00003,0.10655,0.00002,4.24366,0.00791,3.98131,0.00731,3.96061,0.00722,0.00009,0.00248,0.00482,0.00169,0.00821,0.00106,0.53813,0.00389,0.56793,0.00314,0.56685,0.00335,12.47849,21.85555,13.58606,28.19552,15.68963,36.78525,1613.94345,2888609.38491,2379.44713,6225787.61588,3237.34634,10601484.48104,275347.66683,134159392634.82474,444511.27093,351565435586.49335,596454.53690,608864375419.80469,16595654.73156,310868015.10459,14433296.81151,256204893.20383,14536753.57119,335127623.68657,1
206,0.04443,0.00000,0.05684,0.00002,0.08273,0.00002,5.48663,0.00805,4.92275,0.01199,4.44639,0.00980,-0.00381,0.00040,-0.00208,0.00055,0.00286,0.00066,0.41581,0.00420,0.45569,0.00461,0.52118,0.00299,39.21264,195.65782,30.71586,126.52307,23.50638,75.51711,3274.89149,10617576.02474,3514.22579,11927312.49074,3823.47026,12943885.12030,643995.99903,675719425524.98291,667175.09182,729462692892.97107,706111.46496,771403195642.22742,27589678.13399,1388454860.37823,22390630.57852,929003223.69163,17215622.18652,507430965.10118,1
207,0.01617,0.00000,0.01988,0.00000,0.01975,0.00000,6.64893,0.00194,6.45002,0.00270,6.46003,0.00317,-0.00659,0.00023,-0.00621,0.00027,-0.00327,0.00022,0.31266,0.00143,0.33155,0.00136,0.33380,0.00134,48.92515,177.22867,44.58175,148.04337,51.21495,211.92925,475.29688,89600.39987,666.64327,171230.51132,2564.67677,3215834.65174,140258.24314,9153110379.43436,150723.88621,11741512964.18841,446783.43879,132412207181.28130,39928680.85053,2396052104.32407,31795818.09658,1602105935.41128,32912856.52175,2801951955.35878,0
208,0.01597,0.00000,0.01659,0.00000,0.01527,0.00000,6.67266,0.00220,6.63874,0.00239,6.77512,0.00171,-0.00516,0.00026,-0.00402,0.00023,-0.00225,0.00015,0.31209,0.00113,0.31596,0.00115,0.30463,0.00106,45.26730,154.16831,47.97950,175.32627,61.96929,315.69788,1131.81622,607817.27578,1550.66822,1131088.10360,4185.33338,8973179.96456,226589.14926,31932774056.30010,291597.99361,54246944381.15504,763254.83746,406284016100.44800,37820198.92523,2200978305.32809,39202509.53582,2551095383.82265,41143212.18124,5040897193.30063,0
209,0.01715,0.00000,0.01774,0.00000,0.01640,0.00000,6.73661,0.00095,6.67464,0.00153,6.74688,0.00125,-0.00768,0.00043,-0.00646,0.00044,-0.00400,0.00033,0.31419,0.00109,0.31924,0.00108,0.30960,0.00112,33.15599,74.99598,32.56799,72.30890,39.71626,117.90168,257.65075,31688.24041,416.21282,76345.73842,1451.43142,1071612.33482,45569.83479,1173969046.13778,61411.84143,2121440901.51056,214723.29962,32159704295.84531,36595666.87189,1602845383.35500,36095944.08972,1566531569.00069,37981305.22082,2730966044.45730,0
210,0.01288,0.00000,0.01343,0.00000,0.01320,0.00000,6.95036,0.00368,6.90429,0.00232,6.95322,0.00246,-0.00540,0.00018,-0.00452,0.00017,-0.00208,0.00012,0.28168,0.00118,0.28696,0.00116,0.28701,0.00102,55.91371,239.47759,58.41644,263.44154,68.96777,387.35867,890.12094,355197.13764,1275.59829,683860.75217,4466.57527,9787198.59239,209744.77606,25794916127.46657,272811.51103,43237940008.06190,882285.79192,558507603786.22986,45832912.36265,3276404005.91377,46024447.65551,3496360412.43595,45672165.79591,5812733324.31664,0
211,0.01477,0.00000,0.01573,0.00000,0.01441,0.00000,6.75914,0.00420,6.71644,0.00464,6.73164,0.00370,-0.00361,0.00033,-0.00103,0.00024,0.00034,0.00019,0.30003,0.00115,0.30487,0.00107,0.30363,0.00129,37.47785,107.21662,41.52833,135.07399,47.54186,192.26582,1076.28820,991727.20946,2285.55715,4325305.73548,5061.37036,15375488.66737,176772.12651,40835737009.83154,389989.94719,209927526044.58331,929978.85577,890202712948.95703,40334421.96175,2021603474.14178,40700447.09375,2272813404.71711,42522821.11158,3975715027.67953,0
212,0.01521,0.00000,0.01657,0.00000,0.01560,0.00000,6.72627,0.00307,6.58621,0.00382,6.65223,0.00345,-0.00649,0.00026,-0.00540,0.00028,-0.00313,0.00027,0.30248,0.00101,0.31450,0.00101,0.30916,0.00112,49.01188,206.45844,45.57444,179.61693,45.56775,178.02009,296.33323,42435.02018,614.98984,164238.51498,2001.39452,2155014.06703,63391.11848,1928415469.17917,89378.74289,4152740176.82295,295878.08694,65322360035.97689,41644122.03020,2185585397.38397,39034037.55286,1936202810.31328,38796225.15253,2653524033.84465,0
213,0.00776,0.00000,0.00993,0.00000,0.00969,0.00000,7.46139,0.00236,7.23645,0.00358,7.12496,0.00460,-0.00420,0.00007,-0.00457,0.00008,-0.00456,0.00012,0.22582,0.00091,0.24415,0.00081,0.24877,0.00106,100.46147,832.55691,95.26343,768.13082,75.87564,483.95147,586.67460,75823.00306,722.64004,126541.08281,1195.25701,587061.80188,354273.20038,69586234215.05539,343812.68365,67830012803.70512,296023.96920,53778609662.74994,68204846.82920,7155043315.17924,58176547.63976,4643659210.09757,53318176.08459,5188978623.96319,0
214,0.01469,0.00000,0.02209,0.00000,0.02252,0.00000,6.65169,0.00664,6.16859,0.00647,6.13040,0.00631,-0.00987,0.00036,-0.01191,0.00056,-0.01061,0.00064,0.29898,0.00131,0.34019,0.00126,0.34446,0.00126,43.50779,155.63701,35.92613,109.27036,33.04805,92.34626,195.60722,2541.88721,224.85249,7348.67711,433.19742,80843.04797,75878.55096,3623134769.26392,60541.11647,2341179527.34993,78309.82105,3670788931.34871,38730753.81435,1149390559.17150,30862371.54713,652764136.85421,30551516.38662,713966876.35655,0
215,0.01727,0.00000,0.02731,0.00000,0.03234,0.00000,6.37674,0.00455,5.79386,0.00617,5.66400,0.00630,-0.01068,0.00051,-0.01360,0.00095,-0.01172,0.00104,0.32098,0.00181,0.37455,0.00182,0.39397,0.00154,36.69627,111.92887,27.48983,64.16919,26.07013,58.48934,289.81781,32152.45020,316.71597,50244.60344,567.51878,264061.40806,95848.14668,5075788796.23993,72370.28498,3059928770.33075,93215.42002,7308045580.45655,37528631.31932,1082594910.24405,28827547.65374,571228121.95175,26479058.46785,451403151.76464,0
216,0.01938,0.00000,0.03105,0.00000,0.02783,0.00000,6.25815,0.00462,5.72047,0.00529,5.82153,0.00577,-0.01006,0.00034,-0.01245,0.00059,-0.00912,0.00057,0.32348,0.00136,0.38074,0.00132,0.37237,0.00146,46.49044,181.20889,35.62238,108.44740,35.16799,106.31346,229.97344,9252.58793,275.35156,19351.07050,813.07660,432471.13236,77174.78841,3454256671.37492,58984.55794,2044048795.55787,135054.20408,15126720240.07245,31584843.23289,778339092.06370,25561663.97526,474558060.00245,27752844.91355,712716821.43889,0
